company_name,arabic_name,sector,sub_sector,city,country,website,email,phone,linkedin_url,employees,founded_year,description,is_startup,is_listed,tags
Saudi Energy Co.,شركة الطاقة السعودية,Energy,Solar Energy / Clean Energy Solutions,Jeddah,Saudi Arabia,https://www.saudienergy.sa,N/A,+966 540333924,N/A,11–50,2015,"Saudi Energy Co. is a Jeddah-based clean energy startup providing solar energy systems and sustainable energy solutions for residential, commercial, and industrial clients across Saudi Arabia. The company focuses on solar PV installation, energy audits, and energy efficiency consulting. It targets the fast-growing distributed solar market driven by Saudi Arabia's Vision 2030 renewables agenda.",True,False,"Solar PV, Energy Efficiency, Distributed Energy, B2B, B2C, Jeddah"
Reetain Energy,ريتين للطاقة,Energy,Energy Storage / Clean Energy Tech,Riyadh,Saudi Arabia,N/A,N/A,N/A,https://www.linkedin.com/company/reetain,10–50,2021,Reetain Energy is an emerging Saudi clean energy startup focused on energy storage and smart grid solutions to support renewable energy integration. The company targets utilities and industrial clients seeking to optimize their energy consumption and reduce carbon footprints. It is part of the growing Saudi cleantech ecosystem backed by Vision 2030 innovation programs.,True,False,"Energy Storage, Smart Grid, CleanTech, Startup, Vision 2030"
Sadara Chemical Company,شركة صدارة للكيميائيات,Energy,Specialty Chemicals & Petrochemicals,Jubail,Saudi Arabia,https://www.sadara.com,N/A,+966 13 708 1000,https://www.linkedin.com/company/sadara-chemical-company,"5,000+",2011,"Sadara Chemical Company is a joint venture between Saudi Aramco and Dow Chemical, located in Jubail Industrial City II. It operates one of the world's largest integrated chemical complexes, producing over 3 million metric tons of chemical products annually. It focuses on specialty chemicals, polyurethanes, and performance plastics.",False,False,"specialty chemicals, polyurethanes, joint venture, plastics, Jubail, Dow Chemical"
Saudi International Petrochemical Company (Sipchem),الشركة السعودية الدولية للبتروكيماويات,Energy,Petrochemicals & Industrial Chemicals,Jubail,Saudi Arabia,https://www.sipchem.com,N/A,+966 13 357 9000,https://www.linkedin.com/company/sipchem,"2,000–5,000",1999,"Sipchem is a leading Saudi petrochemical company headquartered in Jubail Industrial City, producing methanol, acetic acid, vinyl acetate monomer, and other chemicals. The company is listed on the Saudi Stock Exchange (Tadawul) and serves global industrial markets. It merged with Sahara Petrochemicals in 2019 to expand its product portfolio.",False,True,"methanol, acetic acid, industrial chemicals, Tadawul-listed, Jubail, merger"
Yanbu National Petrochemical Company (Yansab),ينساب - الشركة الوطنية للبتروكيماويات,Energy,Petrochemicals & Polymers,Yanbu,Saudi Arabia,https://www.yansab.com.sa,N/A,+966 14 396 0000,https://www.linkedin.com/company/yansab,"1,000–5,000",2006,"Yansab is a SABIC affiliate and one of the largest petrochemical complexes in Yanbu Industrial City. The company produces ethylene, propylene, polyethylene, polypropylene, and other derivatives. It is publicly listed on the Saudi Stock Exchange and plays a key role in Saudi Arabia's petrochemical downstream sector.",False,True,"ethylene, polyethylene, polypropylene, SABIC affiliate, Yanbu, Tadawul-listed"
Petrokemya (Arabian Petrochemical Company),شركة البتروكيمياويات العربية,Energy,Olefins & Petrochemical Intermediates,Jubail,Saudi Arabia,https://www.petrokemya.com,N/A,+966 13 357 5000,N/A,"1,000–3,000",1983,"Petrokemya is a SABIC affiliate based in Jubail Industrial City, specializing in the production of ethylene, polyethylene, polystyrene, polypropylene, and other olefin-based products. It is one of the key upstream petrochemical producers feeding SABIC's broader downstream network. The company plays a foundational role in Saudi Arabia's Jubail industrial ecosystem.",False,False,"ethylene, polystyrene, olefins, SABIC affiliate, Jubail, upstream petrochemicals"
Ibn Zahr (Saudi Polymers Company),ابن زهر - شركة البوليمرات السعودية,Energy,Polymers & Petrochemicals,Jubail,Saudi Arabia,https://www.ibnzahr.com,N/A,+966 13 357 4000,N/A,"500–1,500",1996,"Ibn Zahr is a SABIC affiliate located in Jubail Industrial City, producing polypropylene, MTBE (methyl tertiary butyl ether), and propylene. The company supplies key chemical intermediates to both domestic and international markets. It plays a vital role in Saudi Arabia's petrochemical value chain as a producer of high-demand polymer feedstocks.",False,False,"polypropylene, MTBE, propylene, SABIC affiliate, Jubail, polymer feedstocks"
ENOWA (NEOM Energy & Water),إينووا,Energy,Energy Storage / Green Hydrogen / Smart Grid,"NEOM, Tabuk Province",Saudi Arabia,https://neom.com/en-us/regions/enowa,N/A,N/A,https://www.linkedin.com/company/enowa-neom/,"500–1,000",2019,"ENOWA is the energy, water, and hydrogen subsidiary of NEOM, Saudi Arabia's futuristic giga-project. It is developing cutting-edge battery energy storage infrastructure to support 100% renewable energy supply for NEOM's cities. ENOWA is pioneering grid-scale storage solutions integrated with solar and wind assets.",True,False,"Battery Storage, Green Hydrogen, Smart Grid, NEOM, 100% Renewable, Innovation"
Wa'ed (Aramco Entrepreneurship Center),واعد,Energy,Energy Storage Startups / CleanTech Incubation,Dhahran,Saudi Arabia,https://wa3i.com,N/A,+966 13 872 0000,https://www.linkedin.com/company/waed-ventures/,50–200,2011,"Wa'ed is Aramco's entrepreneurship center and venture fund focused on supporting Saudi startups in the energy sector, including energy storage and battery technology. It provides funding, mentorship, and commercialization support to cleantech entrepreneurs in the Kingdom. Wa'ed has backed multiple early-stage energy storage and clean energy ventures in Saudi Arabia.",False,False,"Startup Incubator, Venture Fund, Battery Startups, CleanTech, Aramco, Entrepreneurship"
Vision Industries (SAMI – Saudi Arabian Military Industries / Energy Division),الصناعات الوطنية,Energy,Battery Manufacturing / Energy Storage Systems,Riyadh,Saudi Arabia,https://www.visionindustries.net,info@visionindustries.net,+966 11 460 0000,https://www.linkedin.com/company/vision-industries-co/,200–500,2014,"Vision Industries is a Saudi manufacturing company involved in producing energy storage systems and battery packs for industrial and commercial applications. The company focuses on localizing battery assembly and storage system integration in line with Vision 2030 industrial development goals. It serves sectors including telecommunications, utilities, and renewable energy.",False,False,"Battery Manufacturing, Energy Storage Systems, Industrial Batteries, Localization, Vision 2030, Manufacturing"
Advanced Petrochemical Company (APC),الشركة المتقدمة للبتروكيماويات,Materials,Petrochemicals,Riyadh,Saudi Arabia,https://www.apc.com.sa,info@apc.com.sa,+966 53 428 0222,https://www.linkedin.com/company/advanced-petrochemical-company,"500–1,000",2005,Advanced Petrochemical Company is a Saudi publicly listed petrochemical firm focused on the production of propylene and polypropylene at its plant in Jubail Industrial City. The company is a joint venture with key industrial partners and serves both local and international markets. It is recognized for its efficient single-product focus and strong financial performance.,False,True,"polypropylene, propylene, petrochemicals, Jubail, plastics, joint venture"
Kayan Petrochemical Company,شركة كيان السعودية للبتروكيماويات,Materials,Petrochemicals,Al-Jubail,Saudi Arabia,https://www.kayan.com.sa,N/A,N/A,https://www.linkedin.com/company/kayan-petrochemical-company,"1,000–5,000",2007,"Kayan Petrochemical Company is a large integrated petrochemical complex located in Jubail Industrial City, operating as a SABIC affiliate. The company produces a wide range of chemical products including ethylene, propylene, polyethylene, polypropylene, and specialty chemicals. It is one of the largest single-site petrochemical investments in the world.",False,True,"petrochemicals, ethylene, polypropylene, specialty chemicals, SABIC affiliate, Jubail"
Petrokemya (Arabian Petrochemical Company),شركة العربية للبتروكيماويات,Materials,Petrochemicals & Basic Chemicals,Al-Jubail,Saudi Arabia,https://www.petrokemya.sabic.com,N/A,N/A,N/A,"1,000–5,000",1981,"Petrokemya, a SABIC affiliate based in Jubail Industrial City, is one of Saudi Arabia's oldest petrochemical producers. The company specializes in the production of ethylene, polyethylene, polystyrene, and other basic petrochemicals. It plays a critical role in the Kingdom's chemical supply chain feeding downstream plastics and industrial sectors.",False,False,"ethylene, polyethylene, polystyrene, basic chemicals, SABIC affiliate, Jubail"
Chemanol (Methanol Chemicals Company),شركة كيماويات الميثانول,Materials,Specialty Chemicals,Al-Jubail,Saudi Arabia,https://www.chemanol.com,N/A,N/A,https://www.linkedin.com/company/chemanol,200–500,1990,"Chemanol is a publicly listed Saudi company and a leading regional producer of methanol derivatives including formaldehyde, urea formaldehyde concentrate, and methylamines. It operates manufacturing facilities in Jubail Industrial City and serves the wood panels, resins, and construction chemicals industries. The company is one of the few specialty methanol chemical producers in the GCC.",False,True,"methanol, formaldehyde, specialty chemicals, resins, Jubail, methylamines"
Saudi Cement Company (SCC),شركة الأسمنت السعودية,Materials,Construction Materials & Cement,Hofuf (Al-Ahsa),Saudi Arabia,https://www.scc.com.sa,N/A,N/A,https://www.linkedin.com/company/saudi-cement-company,"1,000–5,000",1955,"Saudi Cement Company is one of the oldest and largest cement producers in Saudi Arabia, operating large-scale quarrying and cement manufacturing facilities. The company extracts limestone and other raw minerals for cement production. It is listed on the Tadawul stock exchange and serves major infrastructure projects across the Kingdom.",False,True,"cement, limestone quarrying, construction materials, mining, manufacturing"
Yanbu Cement Company (YCC),شركة أسمنت ينبع,Materials,Construction Materials & Quarrying,Yanbu,Saudi Arabia,https://www.ycc.com.sa,info@ycc.com.sa,N/A,https://www.linkedin.com/company/yanbu-cement-company,"500–1,000",1979,"Yanbu Cement Company is a leading cement and building materials producer based in Yanbu, Saudi Arabia. The company engages in limestone and raw mineral quarrying to support its cement manufacturing operations. It is publicly listed on the Saudi Stock Exchange (Tadawul) and supplies major construction projects in the Western Region.",False,True,"cement, quarrying, limestone, building materials, construction"
